,isbn,title,author,year,publisher,tag_name
37750,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comics
37751,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novel
37752,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comics-manga
37753,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comic
37754,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novels-manga
37755,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comics-and-manga
37756,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,sequential-art
37757,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comics-graphic-novels
37758,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comic-books
37759,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comics-and-graphic-novels
37760,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novels-comics
37761,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novels-and-comics
37762,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,read-comics
37763,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic
37764,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,superheroes
37765,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,cómics
37766,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,cómic
37767,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comix
37768,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphicnovels
37769,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,bd
37770,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comic-book
37771,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comics-to-read
37772,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comic-graphic-novel
37773,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novels-to-read
37774,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comics-read
37775,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,to-read-comics
37776,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comic-books-graphic-novels
37777,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novel-comic
37778,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,dc
37779,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,dc-comics
37780,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novels-comic-books
37781,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,superhero
37782,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,super-heroes
37783,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,superhero-comics
37784,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novels-read
37785,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,read-graphic-novels
37786,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,superheros
37787,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,super-hero
37788,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comics-dc
37789,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,favorite-comics
37790,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comic-books-and-graphic-novels
37791,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,dc-vertigo
37792,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphics
37793,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,graphic-novel-comics
37794,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,comicbooks
37795,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,dc-universe
37796,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,halloween
37797,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,batman
37798,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,owned-comics
37799,1563894696,Batman: The Long Halloween,Jeph Loeb,1999,DC Comics,jeph-loeb
37800,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,to-read
37801,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,favorites
37802,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,young-adult
37803,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,fiction
37804,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,books-i-own
37805,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,owned
37806,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,ya
37807,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,owned-books
37808,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,adventure
37809,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,children
37810,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,childhood
37811,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,default
37812,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,my-books
37813,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,classics
37814,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,i-own
37815,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,novels
37816,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,paranormal
37817,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,my-library
37818,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,books
37819,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,supernatural
37820,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,mystery
37821,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,library
37822,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,novel
37823,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,juvenile
37824,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,kindle
37825,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,to-buy
37826,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,ebook
37827,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,classic
37828,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,have
37829,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,other
37830,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,wish-list
37831,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,home-library
37832,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,adult
37833,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,adult-fiction
37834,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,ebooks
37835,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,unfinished
37836,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,collection
37837,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,anthology
37838,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,e-book
37839,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,e-books
37840,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,partially-read
37841,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,nook
37842,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,calibre
37843,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,history
37844,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,non-fiction
37845,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,historical
37846,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,general
37847,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,american
37848,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,usa
37849,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,short-stories
37850,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,united-states
37851,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,literary
37852,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,in-my-library
37853,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,tbr
37854,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,classic-literature
37855,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,school
37856,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,read-for-school
37857,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,general-fiction
37858,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,historical-fiction
37859,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,literary-fiction
37860,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,american-literature
37861,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,19th-century
37862,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,unread
37863,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,classics-to-read
37864,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,to-read-classics
37865,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,stories
37866,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,criticism
37867,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,the-classics
37868,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,high-school
37869,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,classic-fiction
37870,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,american-classics
37871,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,classic-lit
37872,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,tbr-classics
37873,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,gothic
37874,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,suspense
37875,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,short-story
37876,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,anthologies
37877,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,ghosts
37878,014043769X,"The Legend of Sleepy Hollow and Other Stories: The Sketch Book of Geoffrey Crayon, Gent (Penguin Classics)",Washington Irving,1999,Penguin Books,new
